id,title,lat,lon,city,state,postcode,operator,num_connections,num_points,max_power_kw,speed_category,is_operational,year_created,cluster,is_free,is_desert
183531,Bahnhofstr. 30,48.181464,10.842591,Lagerlechfeld,,86836,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183530,Am Platenberg 0,51.812653,10.953686,Blankenburg (Harz),,38889,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183528,Alfredstraße 41,51.438506,7.003504,Essen,,45130,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183527,Jettenhauser Straße 32,47.671147,9.473758,Friedrichshafen,,88045,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
183526,Wüppings Weide 2,51.807913,6.572631,Bocholt,,46395,,2,2,11.0,Slow (<22 kW),,2021,2,False,False
183525,Kaiserswerther Straße 135,51.245479,6.76943,Düsseldorf,,40474,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183524,Landshuter Str. 91,48.465117,11.948726,Moosburg an der Isar,,85368,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183523,Claude-Breda-Straße 1a,51.805908,11.697845,Bernburg (Saale),,06406,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183522,Alter Schützenplatz 17,51.805698,8.415843,Rietberg,,33397,,1,1,11.0,Slow (<22 kW),,2021,4,False,False
183521,Aeckern 2A,51.805494,7.054942,Reken,,48734,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183520,St. Annental 115,51.42905614,7.054649591,Essen,,45134,,2,2,11.0,Slow (<22 kW),,2021,2,False,False
183519,Badstraße 1,48.538174,12.1496666,Landshut,,84028,,2,2,11.0,Slow (<22 kW),,2021,1,False,False
183518,Rudolf-Breitscheid-Straße 110,52.828025,13.79268,Eberswalde,,16225,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183517,Germaniastr. 4,51.8021987041194,8.82641032007918,Schlangen,,33189,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183516,Packenreiterstr. 45a,48.163667,11.475424,München,,81247,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183515,Ächterkrommert 1,51.800579,6.71452714,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183514,Bahnhofstraße ggüber Hs. 4,48.620508,10.41774,Wittislingen,,89426,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183513,Willy-Rudert-Platz 7,50.4750642,12.3697167,Falkenstein,,08223,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183511,Börnecker Straße 6,51.797066,10.966681,Blankenburg (Harz),,38889,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183510,Ferdinandstraße 26,51.796799,6.157627,Kleve,,47533,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183509,Emmericher Straße 237,51.796591,6.151502,Kleve-Kellen,,47533,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183508,Buchhofstraße 13,52.373721,8.456091,Stemwede,,32351,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183507,Altenritter Straße 41,51.259359,9.407025,Baunatal,,34225,,3,3,11.0,Slow (<22 kW),,2021,4,False,False
183506,Pfarrgasse 1,50.9833,6.5155,Bedburg,,50181,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183505,Wielenbacher Straße,47.899318,11.169493,Pähl,,82396,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183504,Bahnhaltepunkt Struveshof,52.317295,13.231102,Ludwigsfelde,,14974,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183503,Schulstr. 10,51.7918,6.527798,Hamminkeln,,46499,,1,1,22.0,Medium (22-49 kW),,2021,2,False,False
183502,Friedenstr. 32,51.791783,6.2321955,Bedburg-Hau,,47551,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183501,Rothenburger Straße 70,49.435094,10.967968,Oberasbach,,90522,,3,3,50.0,Fast (50-99 kW),,2021,1,False,False
183500,Bahnhofstraße,54.172298,10.556858,Malente,,23714,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183499,van-den-Bergh-Str. 0,51.790563,6.145945,Kleve,,47533,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183497,Hans-Böckler-Ring 1,53.692839,10.048921,Norderstedt,,22851,,2,2,50.0,Fast (50-99 kW),,2021,0,False,False
183496,Theaterplatz 0,51.937506,8.881344,Detmold,,32756,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183495,Goethestraße 19,51.44355,7.56684,Schwerte,,58239,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183494,Kartonstr. 7,47.832113,9.66614,Baienfurt,,88255,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183493,Büdnergasse 1,52.314113,13.027979,Michendorf,,14552,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
183492,Lankerner Schulweg 9,51.7870826,6.5892641,Hamminkeln,,46499,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183491,Wiesengrund 2,51.786921,10.061342,Kalefeld/Echte,,37589,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183490,Buttstegge 8,51.78687,7.035793,Reken,,48734,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183488,Schloßstr. 1,51.82086,8.65817,Hövelhof,,33161,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183487,Erfurter Straße 8,50.148702,9.027365,Rodenbach,,63517,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183486,Germaniastraße 22,51.479354,6.974177,Essen,,45355,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183485,Buckower Damm 11 ,52.44338333,13.4352366,Berlin ,,12349,,2,2,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
183484,Kirchplatz 2,49.57637,10.26179,Weigenheim,,97215,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183483,Banksstraße 28,53.54468,10.01242,Hamburg,,20097,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
183482,Hauptstraße 23,50.9535539,6.6416708,Bergheim,,50126,,3,3,50.0,Fast (50-99 kW),,2021,2,False,False
183481,Pappelallee 1,48.313242,12.274037,Buchbach,,84428,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183480,Rekener Str. 234,51.7793578,7.1311271,Haltern am See,,45721,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183479,Hannoversche Straße 75,52.62879,9.222134,Nienburg,,31582,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183478,Uhlandsweg 7,51.778912,6.623134,Hamminkeln,,46499,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183477,In der Grobach 1 ,50.329966,8.934433,Florstadt ,,61197,,3,3,300.0,Ultra-Fast (>=100 kW),,2021,5,False,False
183476,Kalistraße 11,51.776306475,11.737089022,Bernburg (Saale),,06406,,4,4,50.0,Fast (50-99 kW),,2021,3,False,False
183475,Am alten Celluloidwerk 2,51.46567,12.648992,Eilenburg,,04838,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183474,Klausenhofstr. 100,51.773212,6.632687,Hamminkeln,,46499,,8,8,11.0,Slow (<22 kW),,2021,2,False,False
183473,Siegfriedstr. 12,52.581369,13.411936,Berlin,,13156,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183472,Thiestraße 15,51.7728477,7.223436,Haltern am See,,45721,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183471,Obere Brede 1,51.772627,8.032475,Beckum,,59269,,14,14,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
183470,Wasbeker Strasse 306,54.069481,9.943861,Neumünster,,24537,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183469,Ruhrstr. 68,51.4016,8.0656,Arnsberg,,59821,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183468,OttoStraße 5,51.7699922570272,11.4860230016641,Aschersleben,,06449,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183467,BAB6; Autobahnraststätte Am Hockenheimring West,49.320815,8.567804,Hockenheim,,68766,,2,2,50.0,Fast (50-99 kW),,2021,5,False,False
183466,Ottostrasse 1,51.769256127036,11.4850936425824,Aschersleben,,06449,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183465,Comfortcharge Ladestation,49.3934,8.63442,Eppelheim,,69214,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
183464,Bahnhofstraße 20,49.201497,7.602956,Pirmasens,,66955,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183463,Friedenstraße 6,47.787846,9.617234,Ravensburg,,88212,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183462,Adenauerplatz 5,48.944259,9.432853,Backnang,,71522,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183461,Talheimer Straße 38,49.103025,9.202138,Flein,,74223,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183460,Gottlieb-Daimler-Straße 41,48.956206,9.244829,Murr,,71711,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183459,Weberstr. 31,51.76833,6.61173,Hamminkeln (OT Dingden),,46499,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183458,Hauptstr. 2,47.68861,9.490143,Friedrichshafen/Ailingen,,88048,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183457,Renault-Nissan Straße 6,50.843295,6.904076,Brühl,,50321,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183456,Langestr.63,52.171381,9.660887,Springe,,31832,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183455,Fritz-Berne-Str. 49 (Seite Am Knie),48.144249,11.47267,München,,81241,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183454,Koblenzer Straße 19,50.319608,7.598506,Lahnstein,,56112,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183453,Bielefelder Str. 35,52.13442,8.150307,Hilter,,49176,,3,3,50.0,Fast (50-99 kW),,2021,4,False,False
183452,In der Gibitzen 29,49.346601,11.157707,Wendelstein,,90530,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183451,Hagenwiese 40,51.762426,6.828108,Raesfeld,,46348,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183450,Graf-Haeseler-Str. 24,52.569566,13.313786,Berlin,,13403,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183449,Thadenstraße 120,53.55703,9.95666,Hamburg,,22767,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
183448,Marktstraße 43,51.90565,10.42595,Goslar,,38640,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183447,Am Damm 12Z,51.759889,6.400926,Rees,,46459,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183446,Paradeisstraße 56,47.8511,11.13982,Weilheim,,82362,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183445,Westring 0,51.7591487,6.3919512,Rees,,46459,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183444,Justus-Liebig-Straße 8,49.215444,8.69608,Östringen,,76684,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183443,Nußdorfer Str. 101,47.754222,9.189806,Überlingen,,88662,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183442,Wulfener Straße / Ecke Steenpatt 0,51.7589,6.99896,Dorsten,,46286,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183440,Charles-Eames-Straße2,47.60254,7.61675,Weil am Rhein,,79576,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
183439,Robert-Koch-Str. 35,51.753854009,14.640079566,Forst,,03149,,4,4,22.0,Medium (22-49 kW),,2021,3,False,False
183438,Schulstr. 7,47.707987,9.747891,Amtzell,,88279,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183437,Straßburger Str. 2,52.528486,13.412186,Berlin,,10405,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183436,Taubenweg 15A,50.497385,9.120845,Schotten,,63679,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183435,Schweinfurter Str. 5-9,50.32028,10.20862,Bad Neustadt,,97616,,3,3,50.0,Fast (50-99 kW),,2021,1,False,False
183434,Waitzinger Wiese 1,48.055967,10.871827,Landsberg,,86899,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183433,An der Talle 21,51.74774,8.75103,Paderborn,,33102,,2,2,11.0,Slow (<22 kW),,2021,4,False,False
183432,Am Steinauer Weg 15,49.25404,10.43363,Aurach,,91589,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183431,Bahnhofstr. 23,49.905296,9.814591,Zellingen-Retzbach,,97225,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183430,Blumenstr. 21,51.745794,14.642298,Forst,,03149,,4,4,11.0,Slow (<22 kW),,2021,3,False,False
183429,Karl-Marx-Str. 129,51.744891,13.958071,Calau,,03205,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183428,Hauptstraße 40,49.07552,12.194106,Wenzenbach,,93173,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183427,Brunnenstraße 97,51.205047,10.462055,Mühlhausen,,99974,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183426,Kärntner Platz 1,51.7428806,7.1846506,Haltern am See,,45721,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183425,Lüdinghauser Str. 62,51.742484,7.516693,Nordkirchen,,59394,,2,2,50.0,Fast (50-99 kW),,2021,2,False,False
183424,Schwarzwaldstr. 93,47.934572,8.717004,Immendingen,,78194,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183423,Hauptstraße 99,48.073512,8.738537,Spaichingen,,78549,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183422,Gräfenhäuserstraße,48.870901,8.629524,Birkenfeld,,75217,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183421,Weikenrott 9,51.739782,6.59458,Hamminkeln,,46499,,2,2,50.0,Fast (50-99 kW),,2021,2,False,False
183420,Auf den Steinen 22,51.7396542661231,11.1497732728844,Quedlinburg,,06485,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183419,Am Geismartor/Hiroshimaplatz,51.52965,9.939497,Göttingen,,37037,,2,2,50.0,Fast (50-99 kW),,2021,4,False,False
183418,Worthstr. 2 (Parkplatz),51.240633,7.531501,Schalksmühle,,58579,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183417,Machtlfingerstr. 7a,48.096645,11.513844,München,,81379,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183416,Luisenstrasse 7,48.018041,8.531718,Bad Dürrheim,,78073,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
183415,Am Pfaffenstieg 1,51.734313,10.61268,Braunlage,,38700,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183414,Schulstr. 8,52.09,6.969,Ahaus,,48683,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183413,Krumme Meer 3,51.732961,7.167524,Haltern am See,,45721,,2,2,50.0,Fast (50-99 kW),,2021,2,False,False
183412,Angerberg 24,51.82017,9.229,Mareinmünster,,37696,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183411,Hexentanzplatz Parkplatz 7,51.732475,11.027377,Thale,,06502,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183410,Elberfelder Straße 67,51.31,7.09,Velbert,,42553,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183409,Stedener Feld 14,51.730265,8.722771,Paderborn,,33104,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183408,Raiffeisenstraße 8-10,51.72913,6.58953,Hamminkeln,,46499,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183407,Waldstraße 8,48.14062,8.4189,Königsfeld,,78126,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
183406,Kirchheimerstr. 62,48.5619,9.4625,Lenningen,,73252,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183405,Annaberg 40,51.727966,7.1548107,Haltern am See,,45721,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183404,Werkstraße 7,50.521086,12.379935,Auerbach,,08209,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183403,Untere Hirtenstraße 34,49.130957,10.185747,Kreßberg-Waldtann,,74594,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183402,Am Wilhelmschacht 20,51.11474,12.48497,Borna,,04552,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183401,Sylbacher Straße 271,52.028029,8.769568,Bad Salzuflen,,32108,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183400,Flaesheimer Str. 357,51.7194364,7.2330343,Haltern am See,,45721,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183399,Hervester Str. 18-22a,51.719009,7.013259,Dorsten,,46286,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183398,Storkower Str. 139,52.53407,13.456447,Berlin,,10407,,3,3,50.0,Fast (50-99 kW),,2021,3,False,False
183397,Am Voshövel 1,51.716196,6.718549,Schermbeck,,46514,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183396,Harnischdorfer Straße 4,51.716093,14.336277,Cottbus,,03051,,2,2,50.0,Fast (50-99 kW),,2021,3,False,False
183395,Liebfrauenstraße ggüb. 48,51.22396,6.46858,Mönchengladbach,,41066,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183394,Auf der Leh 6,49.166916,7.095564,Bliesransbach,,66271,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183393,Am Wollmatinger Ried 1,47.688816,9.123818,Reichenau,,78479,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183392,Hevelingstraße / Leo-Deppe-Platz,51.706697,6.163474,Goch,,47574,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183391,Leibnizstraße,50.088435,8.260777,Wiesbaden,,65191,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183390,Zur Ostsee,54.256524,12.24454,Graal-Müritz,,18181,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183389,Bremerstr. / Friedhof ,52.341389,8.221667,Ostercappeln,,49179,,3,3,43.0,Medium (22-49 kW),,2021,4,False,False
183388,Stettener Str. 999,49.138646,9.057692,Schwaigern,,74193,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183387,Campus Selm (Sandforter Weg 2) 0,51.697159,7.46388,Selm,,59379,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183386,Siemensstraße 86,51.696629,6.140663,Goch,,47574,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183385,Luckauer Straße / Schulstraße 4,51.696084,13.649382,Sonnewalde,,03249,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183384,Pfarrgasse 49,49.27663,7.119537,St. Ingbert,,66386,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183383,Graefenthalstraße,51.694096,6.116093,Goch,,47574,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183382,Rudolf-Diesel-Str. 1,49.99376,7.528423,Simmern,,55469,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183381,Bürgermeister-Zauner-Ring 11,48.260564,11.426192,Dachau,,85221,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183380,Könerstr. 2,51.69179,7.464185,Selm,,59379,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183379,Schillerstraße 112,48.212279,9.011798,Albstadt,,72458,,2,2,11.0,Slow (<22 kW),,2021,5,False,False
183378,Jurgensstraße 6,51.689515,6.141766,Goch,,47574,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183377,Theodorstraße 281,51.273128,6.810825,Düsseldorf,,40472,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183376,Klever Straße 26-28,51.685468,6.159587,Goch,,47574,,6,6,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
183375,Straßburger Straße,48.474252,8.295017,Freudenstadt,,72250,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183374,Lindenstraße 10,51.684733,12.731246,Bad Schmiedeberg,,06905,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183373,Wiedenbrücker Str. 33,51.684443,8.344167,Lippstadt,,59555,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183372,Kirchhaldenpfad 4,48.774117,8.387908,Loffenau,,76597,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183371,Obere Lauterstraße 41,49.478693,7.735777,Otterbach,,67731,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183370,Sturmiusstrasse2,50.553266,9.678896,Fulda,,36037,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183369,Am Wall Süd 21,52.522979,7.312186,Lingen (Ems),,49809,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183368,Krumme Gasse 1,48.211078,10.069746,Dietenheim,,89165,,1,1,22.0,Medium (22-49 kW),,2021,1,False,False
183367,Bockelmannstraße,53.1517,10.2458,Lüneburg,,21335,,3,3,22.0,Medium (22-49 kW),,2021,0,False,False
183366,Fasanenweg 1 Z,51.117767,8.171087,Lennestadt,,57368,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183365,Theodorstraße,51.680618,6.166301,Goch,,47574,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183364,Autohaus Südring 2,52.61965,9.202039,Nienburg,,31582,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183363,Mainzer Straße 69,49.452844,7.785059,Kaiserslautern,,67657,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183362,Johannes-Kepler-Straße 12,49.964303,8.262132,Mainz,,55129,,3,3,75.0,Fast (50-99 kW),,2021,5,False,False
183361,Carl-Duisberg-Str. 65,51.677222,7.124722,Marl,,45772,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183360,Goeteborgring 77-81,54.32439,10.061818,Kiel,,24109,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183359,Voßheider Straße,51.677118,6.179328,Goch,,47574,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183358,Kastellstraße 9 11,51.675267,6.162859,Goch,,47574,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183357,Zum Osterfeld 2,51.674929,9.376017,Beverungen,,37688,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183356,Herner Str. 46,51.60721,7.19866,Recklinghausen,,45657,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183355,Balthasar-Neumann-Straße 3,49.98141,10.10161,Werneck,,97440,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183354,Dr.-Arnold-Hueck-Straße 3,51.673427,8.364984,Lippstadt,,59557,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183353,Schulstraße,51.672298,6.161169,Goch,,47574,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183352,Hauptstraße 2,50.301031,8.813561,Assenheim,,61194,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183351,Badtsraße 13,48.6321,9.32724,Nürtingen,,72622,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183350,Echterdinger Straße 102,48.678909,9.1927411,Filderstadt,,70794,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183349,Anger 3,50.608247,8.786124,Großen Buseck,,35418,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183348,Konrad-Adenauer-Ring,51.670185,8.349261,Lippstadt,,59557,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183347,Frankfurter Str. 72,50.293921,8.270649,Bad Camberg,,65520,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183346,Buchenweg 12,47.813353,10.900715,Schongau,,86956,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183345,Am Krusenick 1,52.45163,13.583481,Berlin,,12555,,3,3,22.0,Medium (22-49 kW),,2021,3,False,False
183344,Höster Weg 16,51.669478,6.171928,Goch,,47574,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183343,Gehrenrode 12,51.93272,10.01519,Bad Gandersheim/Gehrenrode,,37581,,3,3,22.0,Medium (22-49 kW),,2021,4,False,False
183342,Stuttgarter Str. 87,48.702103,9.140427,Leinfelden-Echterdingen,,70711,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183341,Fischländer Weg 35,54.329176,12.372286,Ostseebad Wustrow,,18347,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183340,Hubert Houben Straße; Parkplatz Gymnasium,51.667776,6.165855,Goch,,47574,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183339,Fläming An der A9 Ost 2 ,52.132662,12.753397,Mühlenfließ,,14823,,3,3,50.0,Fast (50-99 kW),,2021,3,False,False
183338,Weißeritzstraße 0A,51.056384,13.723257,Dresden,,01067,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
183337,Platter Straße 22,50.153344,8.188382,Taunusstein,,65232,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183336,Am Bössershof 2,51.66565,6.173311,Goch,,47574,,6,6,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
183334,Dortmunder Str. 84,51.6652515,7.7664784,Hamm,,59067,,8,8,22.0,Medium (22-49 kW),,2021,2,False,False
183333,Lippetal 11,51.663695,6.968255,Dorsten,,46282,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183332,Rudol-Diesel-Straße 17-25,51.663338,6.664424,Wesel,,46485,,8,8,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
183331,Schloß Hamborn 15,51.662812,8.77273,Borchen,,33178,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183330,Bahnhofstraße 1,51.662022,12.279107,Bitterfeld-Wolfen,,06766,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183329,Bahnhofstr. 1,51.66115,8.71692,Borchen,,33178,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183328,Bahnhofsplatz,49.506185,10.413073,Bad Windsheim,,91438,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
